,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state
321,296354937d156bb322d68e56f8e2729d,shipped,2018-06-18 15:55:12,2018-06-18 16:41:21,2018-06-19 09:24:00,2018-07-24,20261,rio de janeiro,RJ
322,7a593091662f42d413aaa255a1da5e81,shipped,2018-03-19 10:57:37,2018-03-19 14:10:37,2018-03-20 23:02:51,2018-04-19,22051,rio de janeiro,RJ
323,571a8f73010bc659b5a692e9d3db0480,shipped,2018-05-07 01:24:47,2018-05-08 20:32:01,2018-05-15 14:38:00,2018-05-29,75703,catalao,GO
324,76464635ac7911e6670c028e667ca7f0,shipped,2018-08-08 12:07:33,2018-08-08 12:15:19,2018-08-09 14:22:00,2018-08-23,29167,serra,ES
325,1a9eb3bcc740324dc4c07ee364ef837d,shipped,2018-03-13 13:39:57,2018-03-13 13:50:39,2018-03-14 20:32:43,2018-03-29,5027,sao paulo,SP
326,00a99c50fdff7e36262caba33821875a,shipped,2018-08-17 16:25:04,2018-08-17 16:35:18,2018-08-18 09:07:00,2018-09-18,45990,teixeira de freitas,BA
327,675d4a6271a945ab36d34c5f0951f0ad,shipped,2018-01-09 12:23:00,2018-01-10 10:32:29,2018-01-17 18:45:24,2018-02-05,23095,rio de janeiro,RJ
328,711a14d38a221a3d744f33b8b8e78981,shipped,2017-06-28 15:59:10,2017-06-29 09:10:17,2017-06-30 13:12:47,2017-07-20,39864,carlos chagas,MG
329,fe468f428b8be30b4e7ca85901a35dac,shipped,2017-06-05 09:23:16,2017-06-07 02:25:33,2017-06-07 15:21:38,2017-06-28,89801,chapeco,SC
330,f73b31435ce6dec43df056154c39a1ce,shipped,2018-08-20 12:37:54,2018-08-20 15:35:42,2018-08-24 16:48:00,2018-08-27,7231,guarulhos,SP
331,8ff88873f03f1912c00741f8e5ae6c79,shipped,2018-01-22 12:49:38,2018-01-24 02:53:02,2018-01-24 20:41:52,2018-02-15,22775,rio de janeiro,RJ
332,e5e59fe47003046e2ed48ebb641564b2,shipped,2018-04-27 13:52:12,2018-04-27 14:09:00,2018-05-02 14:39:00,2018-05-23,14093,ribeirao preto,SP
333,110fb617059394261537548c8124ee1e,shipped,2018-08-08 16:37:28,2018-08-10 03:24:37,2018-08-20 10:57:00,2018-08-28,3322,sao paulo,SP
334,36e16c2da456685fc88c12da6244c9af,shipped,2017-12-12 11:34:41,2017-12-13 02:50:19,2017-12-13 22:38:44,2018-01-05,14500,ituverava,SP
335,bdc2873154c5a2699958e9246e2a4c1c,shipped,2018-04-04 23:08:06,2018-04-05 22:29:09,2018-04-10 23:37:42,2018-04-30,26052,nova iguacu,RJ
336,10aa3224bbb698312ca210f229f91b5e,shipped,2018-02-05 16:28:54,2018-02-05 16:52:02,2018-02-19 22:46:52,2018-03-05,28060,campos dos goytacazes,RJ
337,db04082694e24f9e426fd68f516b46a3,shipped,2018-05-16 16:49:12,2018-05-16 17:21:32,2018-05-22 18:44:00,2018-05-28,13307,itu,SP
338,f80a2d6485e38a437fca857efb7b1b66,shipped,2018-04-11 23:05:04,2018-04-13 12:34:39,2018-04-16 23:35:34,2018-05-21,22733,rio de janeiro,RJ
339,6212a47660b2565578064374703be19d,shipped,2018-04-06 02:22:15,2018-04-06 11:49:02,2018-04-07 01:17:42,2018-05-02,58067,joao pessoa,PB
340,125065dcda5fb5549b43a1ce085bec63,shipped,2017-07-20 16:57:21,2017-07-20 17:10:09,2017-07-24 10:10:01,2017-08-15,12301,jacarei,SP
341,6d78e79c696c9f3be8ef263ead6a119b,shipped,2018-06-22 17:07:59,2018-06-22 18:16:05,2018-07-05 15:48:00,2018-07-26,72241,brasilia,DF
342,fa83e155dfa5da681c4754559e6d1043,shipped,2017-05-20 07:49:33,2017-05-20 08:03:19,2017-05-24 11:55:56,2017-06-13,37200,lavras,MG
343,f2b620afa1cd911f5bce90e1f9646760,shipped,2018-01-04 20:25:12,2018-01-04 20:32:29,2018-01-05 23:53:37,2018-01-26,11020,santos,SP
344,b6906ad8ffc10ced26f9f5850aabea27,shipped,2018-07-29 20:19:14,2018-07-29 20:35:14,2018-07-31 14:24:00,2018-08-07,22713,rio de janeiro,RJ
345,bda2f04a41788a693faa650bac613441,shipped,2017-04-15 17:57:47,2017-04-15 18:10:13,2017-04-18 11:53:53,2017-05-08,2814,sao paulo,SP
346,dfff9fc44808a969ec1211d3ceca855c,shipped,2017-08-15 14:00:05,2017-08-15 14:50:16,2017-08-23 22:14:08,2017-09-13,89218,joinville,SC
347,2373680d3bd825670bee96c048b19731,shipped,2017-11-25 14:19:26,2017-11-25 14:30:59,2017-11-28 20:25:54,2017-12-21,24855,itaborai,RJ
348,51aa2039fc98dc9e49bc883ead78ae54,shipped,2017-07-02 13:30:49,2017-07-02 13:43:40,2017-07-03 14:56:57,2017-07-25,39935,santo antonio do jacinto,MG
349,f61b4ccbaddccab272bfc6fb3832cd85,shipped,2018-07-10 08:10:51,2018-07-10 08:45:18,2018-07-12 13:56:00,2018-08-09,22753,rio de janeiro,RJ
350,5f9146371506c318a20721d5689dfb57,shipped,2017-12-14 15:40:11,2017-12-14 16:31:54,2017-12-19 18:06:43,2018-01-11,32015,contagem,MG
351,38ff29b6f54b264f8992081bcd3f3c6e,shipped,2018-04-28 17:51:24,2018-04-28 18:14:37,2018-05-08 08:06:00,2018-05-23,29140,cariacica,ES
352,e6ac453a32e67906ab8b3f79608341c3,shipped,2018-05-04 10:10:12,2018-05-04 10:32:22,2018-05-04 15:28:00,2018-05-21,8421,sao paulo,SP
353,7e28ace88f5848adf24d9771e1ca2a62,shipped,2018-01-13 22:59:33,2018-01-13 23:09:10,2018-01-15 22:53:53,2018-02-08,59114,natal,RN
354,6b1f38ed45f18e6053aa0504bd2e9036,shipped,2017-05-13 20:44:54,2017-05-13 20:55:14,2017-05-16 10:54:19,2017-06-12,41192,salvador,BA
355,13ffd5a36060f10de50532f3e299c446,shipped,2017-11-24 18:13:47,2017-11-24 21:36:38,2017-11-27 18:27:34,2017-12-21,65350,vitoria do mearim,MA
356,635b541d9f7dc7f9a3ec7531f16014e7,shipped,2018-05-14 14:35:45,2018-05-14 14:51:12,2018-05-15 14:50:00,2018-05-24,4462,sao paulo,SP
357,9ae23540f2733800190476b85aa910cd,shipped,2018-03-12 10:32:11,2018-03-12 11:15:38,2018-03-14 22:32:04,2018-04-06,27910,macae,RJ
358,8cb7a371e202c1bcc7e5c58da9ed70e1,shipped,2018-04-24 13:53:29,2018-04-25 08:51:56,2018-04-25 13:36:00,2018-05-28,78117,varzea grande,MT
359,9f0dee1bed79cb72f5e296eacf6b0a82,shipped,2017-11-26 16:13:13,2017-11-28 20:15:29,2017-12-01 23:19:42,2017-12-18,23087,rio de janeiro,RJ
360,559e9d91731612dbcf09e8103ac2cd60,shipped,2017-05-18 00:41:32,2017-05-19 02:25:40,2017-05-25 15:37:50,2017-06-16,74976,aparecida de goiania,GO
361,46dba1d22a6ee9cb6200c1cb899f583c,shipped,2017-08-26 14:07:04,2017-08-29 04:30:18,2017-08-29 20:22:08,2017-09-11,3717,sao paulo,SP
362,bae01434ee73e10ab8194c06807f29cb,shipped,2017-12-06 22:46:43,2017-12-07 14:31:15,2017-12-11 18:28:50,2018-01-02,29703,colatina,ES
363,a6a62b06c5d37cd28cb1040a710bde38,shipped,2017-05-13 18:14:03,2017-05-13 18:25:08,2017-05-18 09:29:48,2017-06-08,20251,rio de janeiro,RJ
364,736813b41544d3ca0ed5d508802f4ca1,shipped,2017-09-15 09:05:41,2017-09-15 09:15:13,2017-09-20 20:41:38,2017-10-05,24754,sao goncalo,RJ
365,2b0d020da35221c291bb03a55f70794a,shipped,2018-04-02 20:27:07,2018-04-02 20:49:57,2018-04-06 01:02:27,2018-04-12,3308,sao paulo,SP
366,74cac755eeb7be9b59c009ac2e5b3241,shipped,2018-03-16 22:07:44,2018-03-16 22:28:10,2018-03-20 16:58:25,2018-04-04,17017,bauru,SP
367,7758cf0b4302587a9628d90b58d56dd8,shipped,2017-02-21 13:09:28,2017-02-22 03:22:33,2017-02-22 10:46:47,2017-03-20,11717,praia grande,SP
368,a44f35f58ca5ab5e5cf7fe66ffe9097a,shipped,2017-12-12 18:26:57,2017-12-12 18:37:24,2017-12-15 00:14:57,2017-12-29,11704,praia grande,SP
369,aa0639a3e2aa426f0b46f6a4c2d2efce,shipped,2018-07-14 19:00:44,2018-07-14 19:15:15,2018-07-20 09:41:00,2018-08-07,36576,vicosa,MG
370,0efd0bc268d34da3f01f4ff25a6d4335,shipped,2016-10-07 15:53:31,2016-10-07 16:12:22,2016-10-11 16:12:23,2016-12-13,60811,fortaleza,CE
371,b1f6abbaec3261269b9ecc0f895f8c2d,shipped,2018-03-26 12:45:46,2018-03-26 13:08:23,2018-04-03 17:44:24,2018-04-18,40170,salvador,BA
372,8ccca2b704c41f41ce4d2f2602031691,shipped,2017-03-16 11:53:10,2017-03-16 11:53:10,2017-03-21 08:45:36,2017-04-19,11446,guaruja,SP
373,03d7dd4730b71e0a310c9b30431c1961,shipped,2018-05-30 19:42:15,2018-05-30 19:55:16,2018-06-01 14:11:00,2018-07-03,31680,belo horizonte,MG
374,38812ede52a6842d03eb017fc2c9d92c,shipped,2018-03-18 16:33:25,2018-03-18 16:45:27,2018-03-19 17:03:16,2018-04-12,65632,timon,MA
375,55dfff244bc5d5f81d58d4148062c9b6,shipped,2017-05-01 08:29:14,2017-05-01 08:42:22,2017-05-03 11:16:33,2017-06-08,77015,palmas,TO
376,a24556b6b72ac70719c99dea12e0aa75,shipped,2018-04-28 20:46:31,2018-04-28 20:55:33,2018-04-30 12:42:00,2018-05-23,42739,lauro de freitas,BA
377,737a2768fd261ef8391251a0ccbf150a,shipped,2017-06-08 16:43:45,2017-06-08 18:00:26,2017-06-09 15:12:34,2017-07-13,54705,sao lourenco da mata,PE
378,d43d694cf81ca89d8e50c6f3c199f0de,shipped,2018-01-18 15:07:13,2018-01-19 16:59:45,2018-01-23 23:14:50,2018-02-09,24727,sao goncalo,RJ
379,e723fd90e2d095c2762e5e800d759bfa,shipped,2017-11-25 17:14:25,2017-11-25 17:32:04,2017-11-27 15:28:26,2017-12-21,80240,curitiba,PR
380,783ead164482dd5df46e82d73ee73949,shipped,2017-05-30 21:27:09,2017-05-31 06:50:16,2017-06-02 16:21:50,2017-06-22,34018,nova lima,MG
381,6190a94657e1012983a274b831d9e811,shipped,2017-07-11 13:36:30,2017-07-11 13:45:15,2017-07-13 17:55:46,2017-08-14,57010,maceio,AL
382,6a796b64b820d098a93b2f1351cd1e59,shipped,2018-04-12 09:07:29,2018-04-13 02:32:31,2018-04-19 17:21:28,2018-05-10,90640,porto alegre,RS
383,ff536d93ae4214b4d51c2894ccfc569f,shipped,2017-12-21 09:01:00,2017-12-22 12:33:26,2018-01-03 18:22:09,2018-01-10,2632,sao paulo,SP
384,4d387befd269a77ed5ebf7274fac2751,shipped,2017-03-05 18:25:38,2017-03-05 18:35:16,2017-03-22 05:32:16,2017-04-10,31540,belo horizonte,MG
385,85b4db0acc8f67917cb9245d8547ecaa,shipped,2018-02-22 22:46:00,2018-02-23 18:30:28,2018-02-26 23:09:16,2018-03-21,22780,rio de janeiro,RJ
386,1c57efb710fa0df4433b44a5c39e4b6e,shipped,2018-04-25 22:13:26,2018-04-25 22:31:57,2018-04-30 06:22:00,2018-06-01,50910,recife,PE
387,fe84e8950d87d6b977d9871fd883b76f,shipped,2018-07-23 14:53:21,2018-07-24 14:50:16,2018-07-30 15:48:00,2018-08-16,90410,porto alegre,RS
388,e062a8654d4b657cdf2b673c0b2bac8d,shipped,2017-07-03 21:34:43,2017-07-04 21:25:19,2017-07-05 14:59:41,2017-07-25,23066,rio de janeiro,RJ
389,e4664080e3689ac85ac132f91bc753db,shipped,2018-02-22 23:19:01,2018-02-22 23:30:24,2018-02-28 02:17:31,2018-03-15,22041,rio de janeiro,RJ
390,1ae35fdd1e36d167c790179f16cad2e0,shipped,2018-01-10 21:54:19,2018-01-10 22:08:35,2018-01-12 10:59:09,2018-01-31,8225,sao paulo,SP
391,5b9b9b9f3470db72620013b03eec2e3e,shipped,2018-06-03 00:35:47,2018-06-04 00:35:15,2018-06-04 13:06:00,2018-07-20,55643,gravata,PE
392,2d3c3cbfc3286b15ef13547f94567459,shipped,2017-04-09 23:15:16,2017-04-09 23:25:13,2017-04-11 06:24:43,2017-05-10,20785,rio de janeiro,RJ
393,d0b89f48792a49d4ed750adcc08236c5,shipped,2017-11-04 17:35:10,2017-11-07 06:31:22,2017-11-08 22:56:46,2017-12-06,92030,canoas,RS
394,45973912e490866800c0aea8f63099c8,shipped,2016-10-07 22:45:28,2016-10-07 22:58:37,2016-10-26 13:18:16,2016-12-01,91250,porto alegre,RS
395,ca59a12c00e1e5fd88c42789115fb8d3,shipped,2017-03-04 20:23:54,2017-03-04 20:32:47,2017-03-07 15:49:35,2017-03-23,15820,pirangi,SP
396,5acf78c509b083a69d8dd05a63a17185,shipped,2018-01-12 14:37:14,2018-01-12 14:48:23,2018-02-06 21:21:46,2018-02-09,60130,fortaleza,CE
397,bc2130ff9dfd738fb36f7f0e8cee8f0c,shipped,2018-07-17 15:20:05,2018-07-17 15:30:18,2018-07-19 15:09:00,2018-07-26,5414,sao paulo,SP
398,42b3a797a1829ba085add4da4900bd8a,shipped,2018-05-12 13:06:33,2018-05-12 13:32:00,2018-05-14 13:21:00,2018-05-24,24460,sao goncalo,RJ
399,d6f9e75b25f4d86db87bf9c7e6d14a4b,shipped,2017-07-03 18:59:31,2017-07-03 19:15:09,2017-07-04 13:57:28,2017-07-25,24859,itaborai,RJ
400,8733c8d440c173e524d2fab8025063f4,shipped,2018-08-05 17:00:00,2018-08-05 17:10:15,2018-08-06 15:18:00,2018-08-09,4940,sao paulo,SP
401,58ce513a55c740a3a81e8c8b75e2582a,shipped,2017-07-29 18:05:07,2017-07-29 18:15:17,2017-07-31 16:41:59,2017-08-14,13185,hortolandia,SP
402,99ced390cb3920dd78d289dcddfc6ce4,shipped,2018-01-14 20:36:48,2018-01-14 20:49:11,2018-01-15 15:37:18,2018-02-16,22780,rio de janeiro,RJ
403,69cd806f54b86ec97dfbc6e717691e86,shipped,2018-01-23 21:05:30,2018-01-24 21:36:19,2018-01-26 14:27:49,2018-02-07,8150,sao paulo,SP
404,cd143ca82dbe97242de86f5cb2c79ff0,shipped,2018-06-30 18:45:47,2018-07-05 16:05:55,2018-07-06 10:31:00,2018-07-26,65057,sao luis,MA
405,7a43bbe9766ce937332b6f9dcba36715,shipped,2017-11-02 13:24:21,2017-11-04 04:25:14,2017-11-09 19:21:47,2017-11-16,8225,sao paulo,SP
406,e95f655fc4bb105e8915ab28d7bd0ec6,shipped,2018-04-07 20:46:32,2018-04-08 20:50:08,2018-04-09 21:47:37,2018-05-10,95670,gramado,RS
407,50cf8b336667ffa7386d24568d6716e5,shipped,2017-07-26 08:48:03,2017-07-26 09:03:11,2017-07-28 16:09:27,2017-08-18,11960,eldorado,SP
408,1ecd8552c5fabe586455a849370b4198,shipped,2017-05-24 18:32:55,2017-05-24 18:42:44,2017-05-29 12:23:14,2017-06-20,24320,niteroi,RJ
409,6762c128b601a5d3cf6c51958ecec54f,shipped,2017-04-03 14:51:22,2017-04-03 15:02:41,2017-04-03 16:06:52,2017-04-27,26155,belford roxo,RJ
410,48e715c549b6c9eb4ac2c75f6df8b01e,shipped,2017-04-29 21:12:29,2017-04-29 21:22:35,2017-05-04 15:51:51,2017-06-06,65400,codo,MA
411,07c670122da5df034ba8618528ed9bc8,shipped,2017-08-16 19:23:50,2017-08-16 21:04:42,2017-08-18 18:31:57,2017-09-08,20080,rio de janeiro,RJ
412,b6ac9e1564a4ab43f7958280ebc3ea23,shipped,2018-01-08 17:11:17,2018-01-08 17:18:33,2018-01-13 03:52:27,2018-01-31,9834,sao bernardo do campo,SP
413,f98dc0bb1b5d1102af20837256cca2c5,shipped,2018-06-10 14:46:38,2018-06-10 15:11:57,2018-06-11 13:08:00,2018-06-20,5223,sao paulo,SP
414,1e40acbc25a8373a85419489d08d2fc9,shipped,2017-11-22 00:18:00,2017-11-22 00:29:23,2017-11-22 20:23:31,2017-12-22,58170,barra de santa rosa,PB
415,d23cd4e593b64b8b4d86ac59181f1c75,shipped,2018-07-24 07:15:02,2018-07-24 11:23:26,2018-07-25 14:19:00,2018-08-23,22753,rio de janeiro,RJ
416,f6cc5ac0be9196f2fb3db04bace5cd8b,shipped,2018-03-05 15:57:07,2018-03-05 16:15:37,2018-03-08 19:17:55,2018-04-02,59147,parnamirim,RN
417,28af73d7412f63a3e911be60bf966d70,shipped,2018-03-24 15:13:59,2018-03-24 15:27:44,2018-03-29 04:36:50,2018-04-20,65085,sao luis,MA
418,48c5c0e8b2601862cebafe7fad2142f9,shipped,2017-12-01 03:16:01,2017-12-02 02:38:05,2017-12-07 15:19:10,2017-12-19,8225,sao paulo,SP
419,b812ed76702a2ef99a79eb6a32e410c7,shipped,2018-05-05 18:27:06,2018-05-07 08:52:09,2018-05-17 12:25:00,2018-06-04,38421,uberlandia,MG
420,709cb0731456cbfb2ca8d299b6616067,shipped,2017-09-15 11:05:56,2017-09-15 11:15:15,2017-09-20 21:16:57,2017-10-09,70235,brasilia,DF
421,26c9c7c372a75607ecbff1e8253f0792,shipped,2018-06-13 18:44:19,2018-06-13 19:01:00,2018-06-14 15:45:00,2018-07-24,55860,sao vicente ferrer,PE
422,56de0edb4db33436ad3f4548267afdb7,shipped,2017-05-11 18:25:16,2017-05-11 18:35:09,2017-05-12 11:37:17,2017-05-29,14060,ribeirao preto,SP
423,1839b1db32d5ea90a7fc3ca19bdd16ad,shipped,2017-11-09 16:08:41,2017-11-10 20:50:37,2017-11-16 15:18:31,2017-11-29,13860,aguai,SP
424,45d63d388e24d8a9b424cf96c8c25f3c,shipped,2017-05-31 15:15:19,2017-05-31 15:30:20,2017-06-05 14:18:07,2017-07-04,70790,brasilia,DF
425,fe4e63c3ce772bf558a089b256e4e8d7,shipped,2017-06-24 11:21:10,2017-06-27 03:50:23,2017-06-28 11:41:35,2017-07-24,74481,goiania,GO
426,e5e34f7a2aebfe043a405c831b556f1e,shipped,2018-05-07 21:43:49,2018-05-07 21:55:07,2018-05-09 16:33:00,2018-05-17,6327,carapicuiba,SP
427,44918cef2a112fc3f8e4a9b676e5ab23,shipped,2018-02-06 22:08:09,2018-02-06 22:15:42,2018-02-07 22:45:44,2018-03-12,13185,hortolandia,SP
428,3c05712f236fb4767524a73b0775ff27,shipped,2017-08-18 21:16:33,2017-08-18 21:30:16,2017-08-21 23:11:58,2017-09-12,35164,ipatinga,MG
429,6d5e182d08759de50f1ddd6990a8ca61,shipped,2018-04-11 20:08:25,2018-04-11 20:29:47,2018-04-12 22:12:13,2018-05-04,8215,sao paulo,SP
430,1c30f782ac9a37cc2fc7db08f3ccf24a,shipped,2017-11-28 11:14:06,2017-11-28 12:07:32,2017-12-04 23:57:47,2017-12-20,27933,macae,RJ
431,67f98e9ec7d20b6e39c806909565213c,shipped,2018-04-12 17:20:25,2018-04-12 17:35:14,2018-04-16 23:56:47,2018-05-07,2358,sao paulo,SP
432,bb2d7e3141540afc268df7ef6580fc75,shipped,2018-08-09 16:28:34,2018-08-09 17:35:17,2018-08-10 09:23:00,2018-08-23,20730,rio de janeiro,RJ
433,3c8d85928df4e2df17662f0d9aad6027,shipped,2018-07-24 09:43:10,2018-07-24 11:40:45,2018-07-25 07:05:00,2018-08-07,13053,campinas,SP
434,ec24ea9acb22b2520d36d72a75eab525,shipped,2017-09-29 22:44:21,2017-09-29 22:56:40,2017-10-03 14:24:07,2017-10-26,22640,rio de janeiro,RJ
435,87feaeca6b457d3cc9129c26a4c71f63,shipped,2017-12-27 21:59:20,2017-12-27 22:08:21,2018-01-04 20:32:14,2018-01-29,22770,rio de janeiro,RJ
436,2b59ddd3b4175dd13033a71b56785a33,shipped,2018-08-18 11:59:18,2018-08-20 11:33:14,2018-08-23 14:57:00,2018-08-28,8451,sao paulo,SP
437,9b745d27f038a7e9865cf448ab71e99f,shipped,2018-07-26 14:25:48,2018-07-26 14:35:16,2018-07-27 12:47:00,2018-08-09,7992,francisco morato,SP
438,6087f204aede647ef4720e5585966962,shipped,2017-10-21 23:02:57,2017-10-22 18:36:44,2017-10-23 21:13:56,2017-11-16,12070,taubate,SP
439,efb9ad1c5eb60ac2a3565723d18230fd,shipped,2018-02-15 19:14:40,2018-02-15 19:30:43,2018-02-21 20:17:54,2018-03-12,27966,macae,RJ
440,f12ff2a4932dcfb02448431710f346f9,shipped,2017-11-09 21:27:56,2017-11-09 21:47:46,2017-11-11 00:18:21,2017-12-07,61880,itaitinga,CE
441,b1591d0dddc34fc0db8601799e1fbd9f,shipped,2017-08-01 20:26:19,2017-08-02 02:35:01,2017-08-02 20:52:08,2017-08-30,26277,nova iguacu,RJ
442,8b1a95230c9ecbd01c91b80ba1f99a32,shipped,2018-04-20 15:03:40,2018-04-24 19:17:27,2018-04-25 14:28:00,2018-05-17,60353,fortaleza,CE
443,e794b6f8bc2c405d7a2038f44b32a5d9,shipped,2018-03-15 12:27:46,2018-03-15 12:49:09,2018-03-19 22:43:40,2018-04-18,22783,rio de janeiro,RJ
444,4a67b546b856f02914a14967ded3c7af,shipped,2018-03-19 18:57:59,2018-03-20 18:50:31,2018-03-22 19:39:34,2018-04-12,60150,fortaleza,CE
445,82de72f7135f60bf9348a045d6a7cc32,shipped,2017-12-08 13:10:05,2017-12-09 02:35:33,2017-12-13 20:15:25,2018-01-04,22041,rio de janeiro,RJ
446,a8da750ead7290b859a6b05d62c9522f,shipped,2018-03-09 19:49:16,2018-03-09 20:08:55,2018-03-12 20:04:34,2018-04-17,21220,rio de janeiro,RJ
447,5ef22ec79d2414ffa56518f9f631acae,shipped,2018-07-29 13:41:51,2018-07-30 16:25:11,2018-07-31 12:57:00,2018-08-09,74363,goiania,GO
448,7b9906348a4044ff73ce3034e9c8b7e9,shipped,2018-01-08 21:43:10,2018-01-08 21:51:30,2018-01-09 17:18:24,2018-02-06,71929,brasilia,DF
449,7c259a397799aa0b7043c30ff9d042a5,shipped,2017-07-23 16:32:12,2017-07-23 16:45:18,2017-07-25 11:04:00,2017-08-17,18540,porto feliz,SP
450,77b04f15396c882d9989245e0afc7147,shipped,2018-01-02 13:10:04,2018-01-02 13:19:19,2018-01-08 18:03:34,2018-02-01,90640,porto alegre,RS
451,9981f1a6ab88e70da562887b6296de56,shipped,2018-03-22 20:12:15,2018-03-22 20:28:29,2018-04-05 15:42:21,2018-04-27,78360,campo novo do parecis,MT
452,f9b07dd1e93ce7446339491bcbccd1c9,shipped,2017-03-18 12:11:43,2017-03-18 12:11:43,2017-03-23 14:56:55,2017-04-10,21073,rio de janeiro,RJ
453,5c02bd0280dd1e668265d1500d2da8da,shipped,2017-05-15 15:24:31,2017-05-15 15:35:17,2017-05-17 09:43:44,2017-05-26,22733,rio de janeiro,RJ
454,ef18f5dcc7b8a44cbdb1a14de4164bd1,shipped,2018-07-04 10:52:38,2018-07-05 16:32:54,2018-07-04 14:18:00,2018-07-20,7063,guarulhos,SP
455,d7856ff09c1797f7b7ebffae1cbd483f,shipped,2017-06-19 17:07:01,2017-06-21 02:23:38,2017-06-21 18:22:00,2017-07-17,76420,niquelandia,GO
456,7e61f390f3e0aa3b112e56091d2b9ee3,shipped,2018-08-17 22:25:09,2018-08-17 22:35:14,2018-08-20 14:30:00,2018-08-28,7024,guarulhos,SP
457,4369045e59969c285151e194c6ff699e,shipped,2017-10-28 12:09:33,2017-10-28 12:26:17,2017-11-01 20:54:56,2017-11-22,73035,brasilia,DF
458,0927a99c4c0b6c6b2487a4e869f7fc2d,shipped,2017-12-07 00:02:16,2017-12-09 02:49:41,2017-12-12 18:54:40,2018-01-05,22753,rio de janeiro,RJ
459,d7cd987e2097ac5faff39ff244b5e784,shipped,2018-04-24 18:31:22,2018-04-24 19:23:39,2018-04-25 14:02:00,2018-05-17,26033,nova iguacu,RJ
460,19802314932831a78e4f0e3dead30f83,shipped,2017-11-20 11:46:03,2017-11-20 12:10:25,2017-12-14 21:35:17,2017-12-13,60450,fortaleza,CE
461,c208438a2896fe887fc1b4718a1849ca,shipped,2017-05-05 14:20:36,2017-05-05 14:30:15,2017-05-11 13:32:43,2017-06-05,74475,goiania,GO
462,e03566eab6041e05274e23b5a2fe5d31,shipped,2018-07-24 21:05:03,2018-07-24 21:24:30,2018-07-27 14:39:00,2018-08-16,41905,salvador,BA
463,321117f0a62b449963231d318a6320d2,shipped,2017-12-05 15:43:41,2017-12-05 15:54:23,2017-12-06 21:39:06,2017-12-28,22411,rio de janeiro,RJ
464,963cb0bf193b36ab854e479461fc3da2,shipped,2018-03-04 11:48:58,2018-03-04 12:41:25,2018-03-05 22:19:10,2018-03-27,25930,mage,RJ
465,0ebc490cadb55779894fe2a498e64439,shipped,2017-06-20 16:16:41,2017-06-20 16:25:21,2017-06-23 11:47:44,2017-07-20,93807,sapiranga,RS
466,dc6b76e937308e88a3464d0f4352b959,shipped,2017-10-21 13:36:32,2017-10-21 17:14:09,2017-10-25 20:32:58,2017-11-23,6814,embu das artes,SP
467,388c070ce42d3ccaedfd15662e09631d,shipped,2018-04-21 03:25:21,2018-04-24 18:58:14,2018-04-23 17:31:51,2018-05-30,22713,rio de janeiro,RJ
468,65b2eeb525259ca3e5e6028075d8aa23,shipped,2018-05-30 15:00:30,2018-05-30 15:35:43,2018-06-01 19:03:00,2018-06-25,3504,sao paulo,SP
469,a1c02a2ec3f8c8cbcc331d3426ad57bb,shipped,2017-08-02 16:29:57,2017-08-03 16:55:10,2017-08-04 16:22:22,2017-08-22,11630,ilhabela,SP
470,cfdf81381a8bc683d8905713f2ed6614,shipped,2017-04-26 21:43:26,2017-04-26 21:50:22,2017-04-27 11:03:52,2017-05-26,23070,rio de janeiro,RJ
471,53ec23d3e71b749fd840c22675065007,shipped,2018-07-10 21:19:18,2018-07-10 21:35:18,2018-07-12 15:13:00,2018-08-10,65585,paulino neves,MA
472,6733b557402fde0eb490241ee15fb252,shipped,2018-04-18 13:54:59,2018-04-19 13:52:09,2018-04-21 00:24:40,2018-05-15,25020,duque de caxias,RJ
473,3629e2c183d64e30de63e3bb23b00ade,shipped,2017-04-08 12:40:19,2017-04-08 13:10:16,2017-04-11 12:17:23,2017-05-02,2809,sao paulo,SP
474,306c38865a76ef1bcf4c98ed5f235673,shipped,2017-09-12 08:41:07,2017-09-12 08:50:22,2017-09-15 21:07:34,2017-09-25,6702,cotia,SP
475,29997a1fcb8c5884c6718f399ed6b7db,shipped,2017-03-15 20:53:54,2017-03-15 20:53:54,2017-03-16 08:09:09,2017-04-03,8191,sao paulo,SP
476,fd03c3724f2a080890613b8e671b2fa8,shipped,2017-04-14 22:00:46,2017-04-14 22:10:16,2017-04-17 09:05:56,2017-05-10,96215,rio grande,RS
477,150161e8b962f031342e9bdf81e414b5,shipped,2017-09-29 06:48:03,2017-09-29 07:05:06,2017-10-03 16:14:43,2017-10-24,2071,sao paulo,SP
478,9d2bd341ec5c535b3d4192f609e47185,shipped,2018-06-21 20:10:30,2018-06-21 20:38:58,2018-06-22 15:04:00,2018-07-12,2181,sao paulo,SP
479,beeb8db71523294144ecc1d34cf40814,shipped,2017-12-25 18:22:03,2017-12-25 18:49:19,2018-01-03 19:22:55,2018-01-15,14810,araraquara,SP
480,b534c927d5cb15838b514c99f1c8d94d,shipped,2017-09-29 20:51:26,2017-09-29 21:04:27,2017-10-02 20:57:27,2017-11-01,85301,laranjeiras do sul,PR
481,916f5a97fd2a0dea046534fac1fbbd88,shipped,2017-02-09 09:31:15,2017-02-10 02:45:16,2017-03-01 10:05:24,2017-03-10,13411,piracicaba,SP
